# Результаты планирования роботов
# Makespan (общее время выполнения всех операций, мс):
16.74

# Робот R1, количество точек маршрута = 72
# Формат: t (мс)   X   Y   Z
R1 72
t=3.25ms   x=5.265   y=-0.113   z=0.078
t=3.38ms   x=5.266   y=-0.196   z=0.087
t=3.52ms   x=5.267   y=-0.250   z=0.092
t=3.98ms   x=5.264   y=-0.051   z=0.072
t=3.98ms   x=5.264   y=-0.051   z=0.072
t=4.21ms   x=5.262   y=-0.007   z=0.070
t=4.45ms   x=5.255   y=0.124   z=0.066
t=4.68ms   x=5.243   y=0.342   z=0.058
t=4.92ms   x=5.227   y=0.643   z=0.047
t=5.15ms   x=5.210   y=0.963   z=0.036
t=5.39ms   x=5.194   y=1.282   z=0.025
t=5.62ms   x=5.178   y=1.583   z=0.014
t=5.86ms   x=5.166   y=1.801   z=0.006
t=6.09ms   x=5.159   y=1.932   z=0.002
t=6.33ms   x=5.157   y=1.976   z=0.000
t=7.07ms   x=5.157   y=1.976   z=0.000
t=7.07ms   x=5.157   y=1.976   z=0.000
t=7.19ms   x=5.150   y=1.967   z=0.001
t=7.31ms   x=5.130   y=1.939   z=0.005
t=7.43ms   x=5.096   y=1.892   z=0.010
t=7.56ms   x=5.048   y=1.827   z=0.019
t=7.68ms   x=4.986   y=1.742   z=0.029
t=7.80ms   x=4.897   y=1.619   z=0.044
t=7.92ms   x=4.820   y=1.515   z=0.057
t=8.04ms   x=4.757   y=1.429   z=0.068
t=8.16ms   x=4.708   y=1.362   z=0.076
t=8.28ms   x=4.673   y=1.313   z=0.082
t=9.02ms   x=4.816   y=1.509   z=0.058
t=9.02ms   x=4.816   y=1.509   z=0.058
t=9.17ms   x=4.800   y=1.503   z=0.057
t=9.32ms   x=4.752   y=1.485   z=0.053
t=9.46ms   x=4.672   y=1.456   z=0.048
t=9.61ms   x=4.560   y=1.415   z=0.039
t=9.76ms   x=4.416   y=1.361   z=0.029
t=9.91ms   x=4.245   y=1.298   z=0.017
t=10.05ms   x=4.105   y=1.247   z=0.006
t=10.20ms   x=3.998   y=1.207   z=-0.001
t=10.35ms   x=3.923   y=1.180   z=-0.007
t=10.49ms   x=3.880   y=1.164   z=-0.010
t=11.32ms   x=4.016   y=1.214   z=0.000
t=11.32ms   x=4.016   y=1.214   z=0.000
t=11.46ms   x=4.020   y=1.227   z=0.003
t=11.59ms   x=4.031   y=1.267   z=0.010
t=11.72ms   x=4.049   y=1.334   z=0.023
t=11.86ms   x=4.075   y=1.427   z=0.041
t=11.99ms   x=4.108   y=1.547   z=0.064
t=12.12ms   x=4.152   y=1.706   z=0.094
t=12.26ms   x=4.188   y=1.838   z=0.120
t=12.39ms   x=4.217   y=1.944   z=0.140
t=12.53ms   x=4.239   y=2.022   z=0.155
t=12.66ms   x=4.253   y=2.074   z=0.165
t=13.49ms   x=4.200   y=1.881   z=0.128
t=13.49ms   x=4.200   y=1.881   z=0.128
t=13.57ms   x=4.203   y=1.878   z=0.125
t=13.65ms   x=4.212   y=1.869   z=0.118
t=13.73ms   x=4.226   y=1.854   z=0.105
t=13.80ms   x=4.247   y=1.833   z=0.087
t=13.88ms   x=4.273   y=1.805   z=0.064
t=13.96ms   x=4.334   y=1.743   z=0.011
t=14.04ms   x=4.389   y=1.686   z=-0.037
t=14.12ms   x=4.438   y=1.635   z=-0.081
t=14.20ms   x=4.481   y=1.590   z=-0.118
t=14.28ms   x=4.519   y=1.552   z=-0.151
t=14.93ms   x=4.346   y=1.730   z=0.000
t=14.93ms   x=4.346   y=1.730   z=0.000
t=15.04ms   x=4.339   y=1.737   z=0.004
t=15.16ms   x=4.317   y=1.756   z=0.017
t=15.28ms   x=4.281   y=1.790   z=0.039
t=15.39ms   x=4.231   y=1.836   z=0.069
t=15.51ms   x=4.166   y=1.895   z=0.108
t=15.63ms   x=4.067   y=1.987   z=0.168
t=15.74ms   x=3.982   y=2.065   z=0.220
t=15.86ms   x=3.911   y=2.130   z=0.262
t=15.98ms   x=3.855   y=2.181   z=0.296
t=16.09ms   x=3.813   y=2.220   z=0.321
t=16.74ms   x=3.986   y=2.061   z=0.217

# Робот R9, количество точек маршрута = 72
# Формат: t (мс)   X   Y   Z
R9 72
t=0.00ms   x=-0.119   y=3.110   z=0.000
t=0.12ms   x=-0.107   y=3.114   z=0.000
t=0.24ms   x=-0.072   y=3.126   z=0.000
t=0.36ms   x=-0.014   y=3.146   z=0.000
t=0.48ms   x=0.067   y=3.175   z=0.000
t=0.60ms   x=0.171   y=3.210   z=0.000
t=0.72ms   x=0.275   y=3.246   z=0.000
t=0.84ms   x=0.356   y=3.275   z=0.000
t=0.95ms   x=0.414   y=3.295   z=0.000
t=1.07ms   x=0.449   y=3.307   z=0.000
t=1.19ms   x=0.461   y=3.311   z=0.000
t=1.78ms   x=0.461   y=3.311   z=0.000
t=1.78ms   x=0.461   y=3.311   z=0.000
t=1.90ms   x=0.450   y=3.310   z=0.001
t=2.01ms   x=0.416   y=3.306   z=0.005
t=2.13ms   x=0.359   y=3.299   z=0.012
t=2.24ms   x=0.279   y=3.291   z=0.022
t=2.36ms   x=0.178   y=3.279   z=0.034
t=2.48ms   x=0.076   y=3.267   z=0.046
t=2.59ms   x=-0.004   y=3.259   z=0.056
t=2.71ms   x=-0.061   y=3.252   z=0.063
t=2.82ms   x=-0.095   y=3.248   z=0.067
t=2.94ms   x=-0.106   y=3.247   z=0.068
t=3.53ms   x=-0.106   y=3.247   z=0.068
t=3.53ms   x=-0.106   y=3.247   z=0.068
t=3.62ms   x=-0.104   y=3.254   z=0.067
t=3.71ms   x=-0.100   y=3.274   z=0.063
t=3.80ms   x=-0.092   y=3.309   z=0.056
t=3.89ms   x=-0.082   y=3.356   z=0.046
t=3.98ms   x=-0.069   y=3.418   z=0.034
t=4.07ms   x=-0.051   y=3.496   z=0.019
t=4.16ms   x=-0.037   y=3.560   z=0.006
t=4.25ms   x=-0.026   y=3.610   z=-0.004
t=4.34ms   x=-0.018   y=3.646   z=-0.011
t=4.43ms   x=-0.013   y=3.669   z=-0.016
t=5.05ms   x=-0.031   y=3.589   z=0.000
t=5.05ms   x=-0.031   y=3.589   z=0.000
t=5.19ms   x=-0.023   y=3.577   z=0.001
t=5.32ms   x=0.001   y=3.540   z=0.005
t=5.45ms   x=0.041   y=3.478   z=0.012
t=5.58ms   x=0.097   y=3.391   z=0.021
t=5.71ms   x=0.165   y=3.287   z=0.032
t=5.84ms   x=0.233   y=3.182   z=0.042
t=5.97ms   x=0.289   y=3.095   z=0.051
t=6.10ms   x=0.329   y=3.033   z=0.058
t=6.23ms   x=0.353   y=2.996   z=0.062
t=6.36ms   x=0.361   y=2.984   z=0.063
t=6.98ms   x=0.361   y=2.984   z=0.063
t=6.98ms   x=0.361   y=2.984   z=0.063
t=7.11ms   x=0.353   y=2.973   z=0.062
t=7.23ms   x=0.328   y=2.940   z=0.058
t=7.36ms   x=0.288   y=2.886   z=0.052
t=7.48ms   x=0.231   y=2.809   z=0.043
t=7.61ms   x=0.160   y=2.714   z=0.032
t=7.74ms   x=0.089   y=2.619   z=0.020
t=7.86ms   x=0.032   y=2.542   z=0.011
t=7.99ms   x=-0.008   y=2.488   z=0.005
t=8.11ms   x=-0.033   y=2.455   z=0.001
t=8.24ms   x=-0.041   y=2.444   z=0.000
t=9.13ms   x=-0.041   y=2.444   z=0.000
t=9.13ms   x=-0.041   y=2.444   z=0.000
t=9.25ms   x=-0.031   y=2.449   z=0.004
t=9.36ms   x=-0.002   y=2.463   z=0.017
t=9.48ms   x=0.046   y=2.486   z=0.039
t=9.59ms   x=0.114   y=2.518   z=0.070
t=9.71ms   x=0.201   y=2.560   z=0.108
t=9.82ms   x=0.289   y=2.602   z=0.147
t=9.94ms   x=0.357   y=2.634   z=0.178
t=10.06ms   x=0.405   y=2.657   z=0.200
t=10.17ms   x=0.434   y=2.671   z=0.213
t=10.29ms   x=0.444   y=2.676   z=0.217
t=11.18ms   x=0.444   y=2.676   z=0.217

# Робот R10, количество точек маршрута = 72
# Формат: t (мс)   X   Y   Z
R10 72
t=0.00ms   x=1.625   y=3.135   z=0.000
t=0.11ms   x=1.639   y=3.136   z=0.000
t=0.23ms   x=1.680   y=3.140   z=0.000
t=0.34ms   x=1.748   y=3.146   z=0.000
t=0.46ms   x=1.844   y=3.155   z=0.000
t=0.57ms   x=1.967   y=3.166   z=0.000
t=0.69ms   x=2.104   y=3.179   z=0.000
t=0.80ms   x=2.214   y=3.189   z=0.000
t=0.92ms   x=2.296   y=3.197   z=0.000
t=1.03ms   x=2.351   y=3.202   z=0.000
t=1.15ms   x=2.379   y=3.204   z=0.000
t=2.11ms   x=2.309   y=3.198   z=0.000
t=2.11ms   x=2.309   y=3.198   z=0.000
t=2.21ms   x=2.298   y=3.196   z=0.000
t=2.31ms   x=2.265   y=3.192   z=0.001
t=2.41ms   x=2.211   y=3.183   z=0.002
t=2.52ms   x=2.135   y=3.172   z=0.003
t=2.62ms   x=2.037   y=3.157   z=0.004
t=2.72ms   x=1.914   y=3.139   z=0.007
t=2.82ms   x=1.813   y=3.124   z=0.008
t=2.93ms   x=1.733   y=3.112   z=0.010
t=3.03ms   x=1.675   y=3.104   z=0.010
t=3.13ms   x=1.639   y=3.098   z=0.011
t=4.09ms   x=1.765   y=3.117   z=0.009
t=4.09ms   x=1.765   y=3.117   z=0.009
t=4.16ms   x=1.769   y=3.116   z=0.009
t=4.22ms   x=1.782   y=3.111   z=0.008
t=4.29ms   x=1.803   y=3.104   z=0.007
t=4.35ms   x=1.832   y=3.095   z=0.006
t=4.42ms   x=1.869   y=3.082   z=0.004
t=4.48ms   x=1.947   y=3.056   z=0.001
t=4.55ms   x=2.015   y=3.033   z=-0.002
t=4.61ms   x=2.076   y=3.013   z=-0.004
t=4.68ms   x=2.128   y=2.996   z=-0.007
t=4.74ms   x=2.171   y=2.981   z=-0.008
t=5.71ms   x=1.974   y=3.047   z=0.000
t=5.71ms   x=1.974   y=3.047   z=0.000
t=5.81ms   x=1.976   y=3.038   z=0.005
t=5.91ms   x=1.983   y=3.013   z=0.020
t=6.01ms   x=1.993   y=2.970   z=0.046
t=6.11ms   x=2.008   y=2.911   z=0.082
t=6.21ms   x=2.027   y=2.835   z=0.128
t=6.30ms   x=2.053   y=2.734   z=0.188
t=6.40ms   x=2.074   y=2.651   z=0.239
t=6.50ms   x=2.091   y=2.584   z=0.279
t=6.60ms   x=2.103   y=2.535   z=0.309
t=6.70ms   x=2.111   y=2.502   z=0.328
t=7.67ms   x=2.081   y=2.622   z=0.256
t=7.67ms   x=2.081   y=2.622   z=0.256
t=7.78ms   x=2.068   y=2.621   z=0.251
t=7.90ms   x=2.028   y=2.619   z=0.236
t=8.02ms   x=1.962   y=2.616   z=0.210
t=8.13ms   x=1.869   y=2.612   z=0.174
t=8.25ms   x=1.749   y=2.606   z=0.128
t=8.37ms   x=1.619   y=2.600   z=0.078
t=8.48ms   x=1.515   y=2.595   z=0.038
t=8.60ms   x=1.438   y=2.591   z=0.008
t=8.72ms   x=1.387   y=2.589   z=-0.012
t=8.83ms   x=1.363   y=2.587   z=-0.021
t=9.73ms   x=1.418   y=2.590   z=0.000
t=9.73ms   x=1.418   y=2.590   z=0.000
t=9.88ms   x=1.434   y=2.603   z=0.001
t=10.02ms   x=1.482   y=2.644   z=0.005
t=10.16ms   x=1.562   y=2.711   z=0.011
t=10.30ms   x=1.674   y=2.805   z=0.019
t=10.44ms   x=1.814   y=2.922   z=0.030
t=10.58ms   x=1.954   y=3.039   z=0.041
t=10.73ms   x=2.066   y=3.133   z=0.049
t=10.87ms   x=2.146   y=3.200   z=0.055
t=11.01ms   x=2.194   y=3.241   z=0.059
t=11.15ms   x=2.210   y=3.254   z=0.060
t=12.05ms   x=2.210   y=3.254   z=0.060

